dim_esdc_grp.esdcs,fact_alert.alert_id,fact_alert.original_text,fact_alert.source_link,fact_alert.caption,dim_internal_topic_grp.internal_topics,alert_top_threshold.top_threshold__sort_,alert_top_threshold.top_threshold,fact_alert.translated_text,dim_auto_alert_modelset.modelset_name,dim_source.source,primary_source_channel.channel,fact_alert.has_tagged_company,fact_alert.location_name,dim_internal_place.country,fact_alert.location_parsed,fact_alert.alert_caption_ai_summary
"ESDC - Floods, ESDC - Weather Advisories",2396995699459449643-1781823060000-1,"Flood Advisory issued June 18 at 6:51PM EDT until June 18 at 10:00PM EDT by NWS Morristown TN
Carter, TN; Johnson, TN; Unicoi, TN; Washington, TN
Minor",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Advisory,"Flood Advisory issued for areas near Washington County, TN, Carter County, TN and Unicoi County, TN from June 18 at 18:51 EDT until June 18 at 22:00 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",6,Hyperspecific,,us_nws_weather_polygon,us national weather service,gov,No,"Washington County, TN area",United States of America,"36.265,-82.285","A Flood Advisory was issued for areas near Washington, Carter, and Unicoi counties in Tennessee from June 18, 18:51 EDT to June 18, 22:00 EDT."
"ESDC - Floods, ESDC - Weather Advisories",297538066325886003496792-1781765160000-1,"Flood Warning issued June 18 at 2:46AM EDT until June 19 at 4:07PM EDT by NWS Indianapolis IN
Johnson, IN
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Johnson County, IN from June 18 at 02:46 EDT until June 19 at 16:07 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Johnson County, IN area",United States of America,"39.415,-86.015","A Flood Warning has been issued for areas near Johnson County, IN, effective from June 18 at 02:46 EDT until June 19 at 16:07 EDT."
"ESDC - Floods, ESDC - Weather Advisories",54158311256698632130669-1781789400000-1,"Flood Warning issued June 18 at 9:30AM EDT until June 18 at 9:45AM EDT by NWS Wilmington OH
Brown, OH
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Brown County, OH from June 18 at 09:30 EDT until June 18 at 09:45 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Brown County, OH area",United States of America,"39.11,-83.95","A Flood Warning has been issued for areas near Brown County, OH, effective from June 18 at 09:30 EDT until June 18 at 09:45 EDT."
"ESDC - Floods, ESDC - Weather Advisories",7399248954855868188836725-1781781060000-1,"Flash Flood Warning issued June 18 at 7:11AM EDT until June 18 at 11:15AM EDT by NWS Louisville KY
Harrison, IN; Perry, IN; Breckinridge, KY; Bullitt, KY; Hardin, KY; Jefferson, KY; Meade, KY
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flash%20Flood%20Warning,"Flash Flood Warning issued for areas near Jefferson County, KY, Hardin County, KY and Bullitt County, KY from June 18 at 07:11 EDT until June 18 at 11:15 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Jefferson County, KY area",United States of America,"37.95,-86.28","Flash Flood Warning issued for areas near Jefferson, Hardin, and Bullitt counties in KY from June 18, 07:11 EDT to June 18, 11:15 EDT."
"ESDC - Floods, ESDC - Weather Advisories",20020448024533190-1781854211289-1,"State, PERLIS Orange, Warning; Station name: Sg. Perlis di Bukit Tok Poh (F2); District: Kangar; Main Basin: Sungai Perlis; Last updated: 19/06/2026; Water Level: 2.06; Normal: 2; Status: Rising",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=PLS&lang=en,"Warning advisory issued due to rising water levels of Perlis River in Kangar, Perlis, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,dgm_mds_malay_river_levels,public infobanjir,gov,No,"Sg. Perlis di Bukit Tok Poh (F2), Kangar, Perlis, Malaysia",Malaysia,"6.412019,100.144027","A warning advisory has been issued due to rising water levels of Perlis River in Kangar, Perlis, Malaysia, according to the Government."
"ESDC - Floods, ESDC - Weather Advisories",1279787450-1781816572000-3,"Flash Flood Warning continues for Gulfport MS, Biloxi MS and  Long Beach MS until 5:15 PM CDT",https://twitter.com/NWSFlashFlood/status/2067714689287520611,"Flash Flood Warning continues for Gulfport, Biloxi, and Long Beach, MS until 17:15: NWS Flash Flood, Government Photo.","+ Floods, + Weather Advisories, Natural Disasters",3,Local Urgent,,,twitter,gov,No,"Gulfport, MS, USA",United States of America,"30.3674198,-89.0928155","A Flash Flood Warning continues for Gulfport, Biloxi, and Long Beach, MS until 17:15."
"ESDC - Floods, ESDC - Weather Advisories",924260061941089209905773854-1781854211242-1,"State, PERAK Red, Danger; Station name: Sg. Perak di K. Kenderong (F2); District: Hulu Perak; Main Basin: Sungai Perak; Last updated: 19/06/2026; Water Level: 210.14; Normal: 111.9; Status: Rising",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=PRK&lang=en,"Danger advisory issued due to rising water levels of Perak River in Hulu Perak, Perak, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,dgm_mds_malay_river_levels,public infobanjir,gov,No,"Perak, Malaysia",Malaysia,"4.807294,100.8000051","A danger advisory has been issued due to rising water levels of Perak River in Hulu Perak, Perak, Malaysia, according to the Government."
"ESDC - Floods, ESDC - Weather Advisories",07921750833532595-1781782080000-1,"Flood Advisory issued June 18 at 7:28AM EDT until June 18 at 7:45AM EDT by NWS Wilmington OH
Hamilton, OH
Minor",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Advisory,"Flood Advisory issued for areas near Hamilton County, OH from June 18 at 07:28 EDT until June 18 at 07:45 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",6,Hyperspecific,,us_nws_weather_polygon,us national weather service,gov,No,"Hamilton County, OH area",United States of America,"39.154303992,-84.553925281","A Flood Advisory was issued for areas near Hamilton County, OH, effective from June 18, 07:28 EDT to June 18, 07:45 EDT."
"ESDC - Floods, ESDC - Weather Advisories",8786357241719598832859-1781838008933-1,"State, PERAK Red, Danger; Station name: Sg. Perak di K. Kenderong (F2); District: Hulu Perak; Main Basin: Sungai Perak; Last updated: 19/06/2026; Water Level: 209.95; Normal: 111.9; Status: Receding",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=PRK&lang=en,"Danger advisory issued due to receding water levels of Perak River in Hulu Perak, Perak, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,dgm_mds_malay_river_levels,public infobanjir,gov,No,"Perak, Malaysia",Malaysia,"4.807294,100.8000051","A danger advisory has been issued in Hulu Perak, Perak, Malaysia, due to receding water levels of the Perak River, according to the Government."
"ESDC - Floods, ESDC - Weather Advisories",36990185119299556-1781795700000-1,"Flood Warning issued June 18 at 10:15AM CDT until June 21 at 9:00AM CDT by NWS Quad Cities IA IL
Louisa, IA
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Louisa County, IA from June 18 at 10:15 CDT until June 21 at 09:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Louisa County, IA area",United States of America,"41.13,-91.07","A Flood Warning has been issued for areas near Louisa County, IA, effective from June 18, 10:15 CDT, until June 21, 09:00 CDT."
"ESDC - Floods, ESDC - Weather Advisories",802360149194226059413-1781855108529-1,"State, WILAYAH PERSEKUTUAN KUALA LUMPUR  Red, Danger; Station name: Sg. Bunus di Kolam Boyan (F2); District: Kuala Lumpur; Main Basin: Sungai Klang (WPKL); Last updated: 19/06/2026; Water Level: 37.87; Normal: 36; Status: Receding",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=null&lang=en,"Danger advisory issued due to receding water levels of Bunus River, leading to Klang River in Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,"State, Federal Territory of Kuala Lumpur   Red, Danger; Station name: Sg. Bunus di Kolam Boyan (F2); District: Kuala Lumpur; Main Basin: Sungai Klang (WPKL); Last updated: 19/06/2026; Water Level: 37.87; Normal: 36; Status: Receding",dgm_mds_malay_river_levels,public infobanjir,gov,No,"Sungai Bunus, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Malaysia,"3.188752488,101.718217965","A danger advisory has been issued in Kuala Lumpur, Malaysia, due to receding water levels of the Bunus River, which flows into the Klang River."
"ESDC - Floods, ESDC - Weather Advisories",064495753868565978128241-1781771100000-1,"Flash Flood Warning issued June 18 at 3:25AM CDT until June 18 at 9:00AM CDT by NWS Springfield MO
Polk, MO
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flash%20Flood%20Warning,"Flash Flood Warning issued for areas near Polk County, MO from June 18 at 03:25 CDT until June 18 at 09:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Polk County, MO area",United States of America,"37.585,-93.41","Flash Flood Warning issued for areas near Polk County, MO from June 18 at 03:25 CDT until June 18 at 09:00 CDT."
"ESDC - Floods, ESDC - Weather Advisories",5214293755996284-1781790240000-1,"Flood Warning issued June 18 at 8:44AM CDT until June 23 at 3:00AM CDT by NWS Lake Charles LA
Allen, LA
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Allen Parish, LA from June 18 at 08:44 CDT until June 23 at 03:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Allen Parish, LA area",United States of America,"30.68,-92.78","A Flood Warning has been issued for areas near Allen Parish, LA, effective from June 18 at 08:44 CDT until June 23 at 03:00 CDT."
"ESDC - Floods, ESDC - Weather Advisories",699073079404626571976-1781792108778-1,"State, KEDAH Red, Danger; Station name: Sg. Muda di Ampang Jajar PLSM D/S (F2); District: Kuala Muda; Main Basin: Sungai Kedah; Last updated: 18/06/2026; Water Level: 3.03; Normal: 2.5; Status: Rising",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=KDH&lang=en,"Danger advisory issued due to rising water levels of Kedah River in Kuala Muda, Kedah, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,dgm_mds_malay_river_levels,public infobanjir,gov,No,"Jalan Sungai Batu, 09800, Kedah, Malaysia",Malaysia,"5.2999681,100.7132596","Malaysia's government issued a danger advisory due to rising water levels of Kedah River in Kuala Muda, Kedah."
"ESDC - Floods, ESDC - Weather Advisories",1710875458000679634079-1781795460000-1,"Flood Warning issued June 18 at 10:11AM CDT until June 22 at 9:24PM CDT by NWS Lake Charles LA
Allen, LA
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Allen Parish, LA from June 18 at 10:11 CDT until June 22 at 21:24 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Allen Parish, LA area",United States of America,"30.61,-92.9035","A Flood Warning has been issued for areas near Allen Parish, LA, effective from June 18 at 10:11 CDT until June 22 at 21:24 CDT."
"ESDC - Floods, ESDC - Weather Advisories",1550981693-1781794244000-3,"ABC 36 Weather Alert Flash Flood Warning for Breathitt, Jackson, Lee, Owsley and Rockcastle County until 3:00pm EDT Thursday. Stay with ABC 36 for updates #kywx",https://twitter.com/TGweather/status/2067621037378764835,"Flash Flood Warning issued for Breathitt, Jackson, Lee, Owsley, and Rockcastle counties in Kentucky until 15:00: Reporter Photo.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,uf_us_mds_pas_revision,twitter,reporter,No,"Breathitt County, KY, USA",United States of America,"37.5359616,-83.336188","A Flash Flood Warning has been issued for Breathitt, Jackson, Lee, Owsley, and Rockcastle counties in Kentucky until 15:00."
"ESDC - Floods, ESDC - Weather Advisories",1374660189-1781822284000-3,"Flash Flood Warning continues for Pearl River County, MS until 7:45 PM CDT",https://twitter.com/NWSFlashFlood/status/2067738645075783890,"Flash Flood Warning continues for Pearl River County, MS until 19:45: NWS Flash Flood, Government Photo.","+ Floods, + Weather Advisories, Natural Disasters",3,Local Urgent,,,twitter,gov,No,"Pearl River County, MS, USA",United States of America,"30.8034081,-89.6251646","A Flash Flood Warning continues for Pearl River County, MS until 19:45."
"ESDC - Floods, ESDC - Weather Advisories",3353257687681568037-1781825760000-1,"Flood Warning issued June 18 at 6:36PM CDT until June 18 at 9:30PM CDT by NWS New Orleans LA
St. Tammany, LA; Hancock, MS; Harrison, MS; Pearl River, MS
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near St. Tammany Parish, LA, Harrison County, MS and Pearl River County, MS from June 18 at 18:36 CDT until June 18 at 21:30 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"St. Tammany Parish, LA area",United States of America,"30.46,-89.405","A Flood Warning has been issued for areas near St. Tammany Parish, LA, Harrison County, MS, and Pearl River County, MS, effective from June 18 at 18:36 CDT until June 18 at 21:30 CDT."
"ESDC - Floods, ESDC - Weather Advisories",67279145981182838014-1781831160000-1,"Flood Warning issued June 18 at 8:06PM CDT until June 23 at 5:00AM CDT by NWS New Orleans LA
East Baton Rouge, LA; Livingston, LA
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near East Baton Rouge Parish, LA and Livingston Parish, LA from June 18 at 20:06 CDT until June 23 at 05:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"East Baton Rouge Parish, LA area",United States of America,"30.45,-90.97","A Flood Warning has been issued for areas near East Baton Rouge Parish, LA and Livingston Parish, LA from June 18, 20:06 CDT to June 23, 05:00 CDT."
"ESDC - Floods, ESDC - Weather Advisories",1835887988-1781805301000-3,"Flash Flood Warning including Campbellsville KY, Greensburg KY and  Summersville KY until 5:00 PM EDT",https://twitter.com/NWSLouisville/status/2067667412703482252,"Flash Flood Warning issued until 17:00 for Campbellsville, Greensburg, and Summersville, KY: Government Photo.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,uf_us_mds_pas_revision,twitter,gov,No,"Campbellsville, KY 42718, USA",United States of America,"37.3433974,-85.3419069","A Flash Flood Warning has been issued for Campbellsville, Greensburg, and Summersville, KY, effective until 17:00."
"ESDC - Floods, ESDC - Weather Advisories",61873415555397311577-1781831280000-1,"Flood Warning issued June 18 at 8:08PM CDT until June 23 at 1:00AM CDT by NWS Lake Charles LA
Beauregard, LA; Calcasieu, LA; Newton, TX; Orange, TX
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Calcasieu Parish, LA, Orange County, TX and Beauregard Parish, LA from June 18 at 20:08 CDT until June 23 at 01:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Calcasieu Parish, LA area",United States of America,"30.365,-93.71","A Flood Warning has been issued for areas near Calcasieu Parish, LA, Orange County, TX, and Beauregard Parish, LA, effective from June 18, 20:08 CDT to June 23, 01:00 CDT."
"ESDC - Floods, ESDC - Weather Advisories",311968995725014666385-1781826540000-1,"Flood Watch issued June 18 at 6:49PM CDT until June 18 at 7:00PM CDT by NWS Lake Charles LA
Vernon; Rapides; Avoyelles; Beauregard; Allen; Evangeline; St. Landry
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Watch,"Flood Watch issued for areas near Rapides Parish, LA, St. Landry Parish, LA and Vernon Parish, LA from June 18 at 18:49 CDT until June 18 at 19:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Rapides Parish, LA area",United States of America,"30.794627416,-92.709577743","A Flood Watch has been issued for areas near Rapides, St. Landry, and Vernon Parishes in LA from June 18, 18:49-19:00 CDT."
